Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PK,PD,PMIDs,,,,,,
PA446916,Sleep Apnea, Obstructive,Disease,PA38,ADRB1,Gene,Vip,associated,,,16122377,,,,,
PA165966294,Palmar-plantar erythrodysaesthesia syndrome,Disease,PA98,CDA,Gene,ClinicalAnnotation,associated,,PD,18473752;21325291,,,,,,
PA166114377,hand-foot syndrome,Disease,PA98,CDA,Gene,VariantAnnotation,associated,,PD,21325291,,,,,,
PA443580,Burkitt Lymphoma,Disease,PA98,CDA,Gene,VariantAnnotation,associated,,PD,25003625,,,,,,
PA443842,Death,Disease,PA98,CDA,Gene,VariantAnnotation,associated,,PD,19458626,,,,,,
PA443850,Dehydration,Disease,PA98,CDA,Gene,VariantAnnotation,associated,,PD,23736036,,,,,,
PA443899,Diarrhea,Disease,PA98,CDA,Gene,VariantAnnotation,associated,,PD,23736036,,,,,,
PA444760,Leukemia, Myeloid, Acute,Disease,PA98,CDA,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,19458626;21325291;21521023;22304580;22379997;23651026,,,
PA444761,Leukemia, Myeloid,Disease,PA98,CDA,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,19458626;21325291;21521023;22304580;23651026,,,,
PA444937,Mesothelioma,Disease,PA98,CDA,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18347182;18538445;20665488;21625252;22134350;22546611;24361227,,,,,
PA445048,Nausea,Disease,PA98,CDA,Gene,VariantAnnotation,associated,,PD,22134350,,,,,,
PA445113,Neutropenia,Disease,PA98,CDA,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,15814642;17194903;18347182;18538445;20665488;21625252;22134350;22546611;24361227,,,,,
PA446051,Vomiting,Disease,PA98,CDA,Gene,ClinicalAnnotation,associated,,PD,18347182;18538445;20665488;21625252;22134350;22546611;24361227,,,,,,
PA446309,Lymphoma, T-Cell,Disease,PA98,CDA,Gene,VariantAnnotation,associated,PK,PD,22379997,,,,,
PA162263534,Ototoxicity,Disease,PA376,ABCC3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23588304;25141953,,,,,
PA443937,Drug Toxicity,Disease,PA376,ABCC3,Gene,ClinicalAnnotation,associated,,PD,23588304,,,,,,
PA444760,Leukemia, Myeloid, Acute,Disease,PA376,ABCC3,Gene,VariantAnnotation,associated,,PD,23677058,,,,
PA445062,Neoplasms,Disease,PA376,ABCC3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23588304;25141953,,,,,
PA445208,Pain,Disease,PA376,ABCC3,Gene,ClinicalAnnotation,associated,PK,,25155932,,,,,,
PA445601,Osteosarcoma,Disease,PA376,ABCC3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22016816,,,,,
PA445846,Thrombocytopenia,Disease,PA376,ABCC3,Gene,VariantAnnotation,associated,,PD,21606946,,,,,,
PA446155,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Disease,PA376,ABCC3,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,21606946,,,,,
PA153619833,Peripheral Vascular Diseases,Disease,PA113,CHRNA3,Gene,VariantAnnotation,associated,,,18385739,,,,,,
PA445208,Pain,Disease,PA113,CHRNA3,Gene,VariantAnnotation,associated,,PD,20725741,,,,,,
PA445876,Tobacco Use Disorder,Disease,PA113,CHRNA3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18385739;18618000;19132693;19706762;20886544;22648373;23249876;23358500;24535486,,,,,
PA446876,Substance-Related Disorders,Disease,PA113,CHRNA3,Gene,VariantAnnotation,associated,,PD,20725741,,,,,,
PA153906318,Autism Spectrum Disorder,Disease,PA27479,DRD3,Gene,VariantAnnotation,associated,,PD,23856854,,,,,,
PA445254,Parkinson Disease,Disease,PA27479,DRD3,Gene,ClinicalAnnotation,associated,,PD,19396436,,,,,,
PA445689,Sleep Disorders,Disease,PA27479,DRD3,Gene,VariantAnnotation,associated,,PD,22212732,,,,,,
PA447196,Anxiety Disorders,Disease,PA27479,DRD3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,22249355,,,,,
PA447198,Autistic Disorder,Disease,PA27479,DRD3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19997080,,,,,
PA447230,HIV,Disease,PA27479,DRD3,Gene,VariantAnnotation,associated,,PD,21491142,,,,,,
PA444773,Leukopenia,Disease,PA125,CYP2C8,Gene,VariantAnnotation,associated,,PD,24681964,,,,,,
PA444773,Leukopenia,Disease,PA134963132,NUDT15,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,25108385,,,,,
PA444773,Leukopenia,Disease,PA24393,ABCC11,Gene,ClinicalAnnotation,associated,,PD,24024896,,,,,,
PA444773,Leukopenia,Disease,PA245,MTHFR,Gene,VariantAnnotation,associated,,PD,16870553,,,,,,
PA444773,Leukopenia,Disease,PA26551,CLCN6,Gene,VariantAnnotation,associated,,PD,16870553,,,,,,
PA444773,Leukopenia,Disease,PA27142,DAPK1,Gene,VariantAnnotation,associated,,PD,22293537,,,,,,
PA444773,Leukopenia,Disease,PA29862,IMPDH1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20679962;21142914,,,,,
PA444773,Leukopenia,Disease,PA397,ABCC4,Gene,VariantAnnotation,associated,,PD,20393862,,,,,,
PA443340,Anemia,Disease,PA361,UGT2B7,Gene,VariantAnnotation,associated,,PD,24681964,,,,,,
PA444368,Heart Diseases,Disease,PA361,UGT2B7,Gene,VariantAnnotation,associated,PK,,17329852,,,,,,
PA445876,Tobacco Use Disorder,Disease,PA361,UGT2B7,Gene,VariantAnnotation,associated,PK,,25277794,,,,,,
PA443937,Drug Toxicity,Disease,PA37422,XRCC3,Gene,VariantAnnotation,associated,,PD,22868256,,,,,,
PA446108,Colorectal Neoplasms,Disease,PA37422,XRCC3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,17549067;22868256,,,,,
PA128406954,Weight gain,Disease,PA134872551,ANKK1,Gene,ClinicalAnnotation,associated,,PD,15286066;18086475;19339912;20714340,,,,,,
PA128406954,Weight gain,Disease,PA193,HTR2A,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19193342,,,,,
PA128406954,Weight gain,Disease,PA228,LEP,Gene,VariantAnnotation,associated,,PD,18681781,,,,,,
PA128406954,Weight gain,Disease,PA24598,ADRB3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19193342,,,,,
PA128406954,Weight gain,Disease,PA27478,DRD2,Gene,VariantAnnotation,associated,,PD,20664489;22967772,,,,,,
PA128406954,Weight gain,Disease,PA27955,FAAH,Gene,VariantAnnotation,associated,,PD,20631561,,,,,,
PA128406954,Weight gain,Disease,PA28725,GLP1R,Gene,VariantAnnotation,associated,,,24624910,,,,,,
PA128406954,Weight gain,Disease,PA30676,MC4R,Gene,VariantAnnotation,associated,,,22310352;23277235,,,,,,
PA128406954,Weight gain,Disease,PA312,SLC6A4,Gene,VariantAnnotation,associated,,PD,22212732,,,,,,
PA445084,Wilms Tumor,Disease,PA37395,WT1,Gene,Annotation,Literature,associated,,,23788249,,,,,
PA443737,Cleft Palate,Disease,PA245,MTHFR,Gene,Vip,associated,,,,,,,,,
PA444528,Hyperlipidemias,Disease,PA108,CETP,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20195290,,,,,
PA444528,Hyperlipidemias,Disease,PA131,CYP3A5,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21047202,,,,,
PA444528,Hyperlipidemias,Disease,PA132,CYP7A1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,15262185;16103896;21128988,,,,,
PA444528,Hyperlipidemias,Disease,PA165543631,SIK3,Gene,VariantAnnotation,associated,,PD,20195290,,,,,,
PA444528,Hyperlipidemias,Disease,PA229,LEPR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,14625131;18854995,,,,,
PA444528,Hyperlipidemias,Disease,PA24373,ABCA1,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20031551,,,,,
PA444528,Hyperlipidemias,Disease,PA24887,APOA4,Gene,ClinicalAnnotation,associated,,PD,15809899;16417409,,,,,,
PA444528,Hyperlipidemias,Disease,PA24888,APOA5,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19530961,,,,,
PA444528,Hyperlipidemias,Disease,PA25107,ATP2B1,Gene,VariantAnnotation,associated,,PD,21868014,,,,,,
PA444528,Hyperlipidemias,Disease,PA27380,DMPK,Gene,VariantAnnotation,associated,,PD,21868014,,,,,,
PA444528,Hyperlipidemias,Disease,PA27614,EDN1,Gene,ClinicalAnnotation,associated,,PD,18794727,,,,,,
PA444528,Hyperlipidemias,Disease,PA297,REN,Gene,ClinicalAnnotation,associated,,PD,18794727,,,,,,
PA444528,Hyperlipidemias,Disease,PA38,ADRB1,Gene,ClinicalAnnotation,associated,,PD,18794727,,,,,,
PA444528,Hyperlipidemias,Disease,PA38274,TOMM40,Gene,ClinicalAnnotation,associated,,PD,15809899,,,,,,
PA444528,Hyperlipidemias,Disease,PA51,APOC1,Gene,ClinicalAnnotation,associated,,PD,15809899;17700364,,,,,,
PA166123298,over-anticoagulation,Disease,PA126,CYP2C9,Gene,VariantAnnotation,associated,,PD,18781852,,,,,,
PA166123298,over-anticoagulation,Disease,PA133787052,VKORC1,Gene,VariantAnnotation,associated,,PD,18574025;18781852,,,,,,
PA443450,Asthma,Disease,PA288,PTGER3,Gene,VariantAnnotation,associated,,PD,17496729;20587336,,,,,,
PA443803,Cough,Disease,PA288,PTGER3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21052031,,,,,
PA444552,Hypertension,Disease,PA288,PTGER3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21052031,,,,,
PA443286,Adrenal Hyperplasia, Congenital,Disease,PA122,CYP3A7,Gene,VariantAnnotation,associated,,PD,21915484,,,,,
PA443633,Cardiomyopathy, Hypertrophic,Disease,PA31374,MYH7,Gene,Annotation,associated,,,,,,,,
PA447216,Schizophrenia,Disease,PA24598,ADRB3,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,19193342,,,,,
PA447288,Essential hypertension,Disease,PA24598,ADRB3,Gene,VariantAnnotation,associated,,PD,15824464,,,,,,
PA444756,Leukemia, Lymphoid,Disease,PA116,ABCC2,Gene,ClinicalAnnotation,associated,PK,,23069858,,,,,
PA444756,Leukemia, Lymphoid,Disease,PA28469,G6PD,Gene,VariantAnnotation,associated,,PD,23860572,,,,,
PA444342,Hamartoma Syndrome, Multiple,Disease,PA33942,PTEN,Gene,Annotation,Literature,associated,,,23788249,,,,
PA443853,Dementia,Disease,PA312,SLC6A4,Gene,VariantAnnotation,associated,,PD,19996755,,,,,,
PA443853,Dementia,Disease,PA378,NR1I2,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,,23371894,,,,,
PA445062,Neoplasms,Disease,PA37174,UGT1A10,Gene,VariantAnnotation,associated,,PD,15179405;18349289;19696792;21900104,,,,,,
PA446108,Colorectal Neoplasms,Disease,PA37174,UGT1A10,Gene,VariantAnnotation,associated,,PD,21273624,,,,,,
PA446847,Arrhythmogenic Right Ventricular Dysplasia,Disease,PA27502,DSG2,Gene,Annotation,Literature,associated,,,23788249,,,,,
PA446876,Substance-Related Disorders,Disease,PA60,ARRB2,Gene,VariantAnnotation,associated,,,17233643,,,,,,
PA444552,Hypertension,Disease,PA33759,PRKCA,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23753411,,,,,
PA443756,Colonic Neoplasms,Disease,PA38104,WNT5B,Gene,VariantAnnotation,associated,,PD,23817222,,,,,,
PA162316739,Maculopapular Exanthema,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,,PD,20941486,,,
PA166122646,hemopoietic stem cell transplant,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,,24165757,,,
PA166123203,intragastric ph,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,PD,21361732;24996380,,,
PA443430,Arthritis,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,,19581389,,,
PA443678,Cerebrovascular Disorders,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,,PD,21786436,,,
PA443797,Coronary Disease,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,,PD,21168310;24535487;24608794,,,
PA443937,Drug Toxicity,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,PD,22641027,,,
PA444065,Epilepsy,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,PD,16815679;22641027,,,
PA444105,Esophagitis, Peptic,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,ClinicalAnnotation,associated,,PD,12386647;12656699;17295875;19259653,,
PA444327,Granulomatous Disease, Chronic,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,,23215888,,
PA444417,Hemorrhage,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,,PD,22123356,,,
PA444445,Hepatitis C,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,,25155930,,,
PA444822,Lupus Erythematosus, Systemic,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20358205,
PA444840,Lymphoma,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,,25155930,,,
PA445009,Mycoses,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,ClinicalAnnotation,associated,PK,PD,15179414;18982321;19033450;19299322;20002085;20669013;21038076;21192313;21383338;21911570;21968355;23215888;23588332;24554646;25084200,,,
PA445013,Myelodysplastic Syndromes,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,PD,19638460,,,
PA445105,Neurologic Manifestations,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,,PD,25042870,,,
PA445647,Shock, Septic,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,,25155930,,
PA446213,HIV Infections,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,PD,16267764;21860339;23111422,,,
PA447207,Depressive Disorder,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,,19773541;19884907,,,
PA447216,Schizophrenia,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,VariantAnnotation,associated,PK,,10774635,,,
PA447240,Peptic Ulcer,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,10982760;14653835;15447734;17112810;17934830;18241283;21361732;23267857,,
PA447278,Depression,Disease,PA124,cytochrome P450, family 2, subfamily C, polypeptide 19,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,20468063;23357843;23545896,,
PA153619833,Peripheral Vascular Diseases,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;22248286;22616655;23183958;23990957;24019055;24085937;24728385,,,,,
PA166123431,heart valve replacement,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,VariantAnnotation,associated,,PD,25126975,,,,,
PA443425,Arteriosclerosis,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;22248286;22616655;23183958;23990957;24019055;24085937;24728385,,,,,
PA443635,Cardiovascular Diseases,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,VariantAnnotation,associated,,PD,23990957,,,,,
PA444368,Heart Diseases,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;22248286;22616655;23183958;23990957;24019055;24085937;24330000;24728385,,,,
PA444417,Hemorrhage,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,VariantAnnotation,Vip,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;22248286;22571356;22616655;23183958;23990957;24019055;24085937;24728385,,,
PA445465,Pulmonary Embolism,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;22248286;22616655;23183958;23990957;24019055;24085937;24728385,,,,,
PA445848,Thromboembolism,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;21883387;22248286;22528326;22616655;23183958;23990957;24019055;24085937;24728385,,,,
PA446021,Vascular Diseases,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,Vip,associated,,,,,,,,
PA446900,Coagulation Protein Disorders,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,Vip,associated,,,,,,,,
PA446969,Venous Thrombosis,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;22248286;22616655;23183958;23990957;24019055;24085937;24728385,,,,,
PA446997,Intracranial Hemorrhages,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;22248286;22616655;23183958;23990957;24019055;24085937;24728385,,,,,
PA447054,Stroke,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;21176721;21273734;22248286;22616655;23183958;23990957;24019055;24085937;24728385,,,,,
PA447298,venous thromboembolism,Disease,PA133787052,vitamin K epoxide reductase complex, subunit 1,Gene,ClinicalAnnotation,VariantAnnotation,associated,PK,PD,15358623;15883587;16270629;16432637;16611750;16676068;16821005;17031720;17111199;17329985;17391071;17653141;17989110;18030307;18240904;18855533;19077919;19177029;19297219;20203262;20421126;21176721;21273734;21883387;22248286;22616655;23183958;23990957;24019055;24085937;24728385,,,,
PA446116,Inflammatory Bowel Diseases,Disease,PA29837,IL6ST,Gene,VariantAnnotation,associated,,PD,23570467,,,,,,
PA443622,Carcinoma, Non-Small-Cell Lung,Disease,PA31768,NRAS,Gene,VariantAnnotation,associated,,PD,21636554,,,,,
PA447199,Bipolar Disorder,Disease,PA27512,DTNBP1,Gene,VariantAnnotation,associated,,,17192893,,,,,,
PA447215,Psychotic Disorders,Disease,PA27512,DTNBP1,Gene,ClinicalAnnotation,associated,,PD,17555717,,,,,,
PA445172,Osteitis Deformans,Disease,PA29808,IL1B,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,16257277,,,,,
PA445172,Osteitis Deformans,Disease,PA37301,VDR,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,10692979;12162507;12608943;15739035;18443790;19020788,,,,,
PA445086,Nephrosclerosis,Disease,PA28941,GRK4,Gene,ClinicalAnnotation,associated,,PD,19119263,,,,,,
PA445086,Nephrosclerosis,Disease,PA33130,PDE4D,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,23778321,,,,,
PA445043,Opioid-Related Disorders,Disease,PA134872551,ANKK1,Gene,ClinicalAnnotation,associated,,PD,23651024,,,,,,
PA445043,Opioid-Related Disorders,Disease,PA134953249,BDNF-AS,Gene,VariantAnnotation,associated,,PD,18182069,,,,,,
PA445043,Opioid-Related Disorders,Disease,PA162397475,NGF,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21358750;23651024,,,,,
PA445043,Opioid-Related Disorders,Disease,PA28529,GAL,Gene,ClinicalAnnotation,VariantAnnotation,associated,,,24086514,,,,,
PA445043,Opioid-Related Disorders,Disease,PA31818,NTRK2,Gene,ClinicalAnnotation,associated,,PD,23651024,,,,,,
PA445043,Opioid-Related Disorders,Disease,PA31891,BDNF,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,18182069;23651024,,,,,
PA446294,Torsades de Pointes,Disease,PA211,KCNE1,Gene,VariantAnnotation,associated,,PD,22100668,,,,,,
PA447300,Acquired Long QT Syndrome (aLQTS),Disease,PA211,KCNE1,Gene,Literature,associated,,,24561134,,,,,,
PA162263525,neuropathic pain,Disease,PA194,HTR2C,Gene,ClinicalAnnotation,VariantAnnotation,associated,,PD,21614492,,,,,
PA162263525,neuropathic pain,Disease,PA35056,HLA-B,Gene,VariantAnnotation,associated,,PD,21676164,,,,,,
PA444065,Epilepsy,Disease,PA29498,HSPA1A,Gene,ClinicalAnnotation,associated,,PD,16538175,,,,,,
PA443937,Drug Toxicity,Disease,PA31784,NRP2,Gene,ClinicalAnnotation,associated,PK,PD,18451141,,,,,,
PA446120,Hypertriglyceridemia,Disease,PA28611,GCKR,Gene,VariantAnnotation,associated,,PD,19056598,,,,,,
