GeneSymbol,GeneID,DiseaseName,DiseaseID(MESHID)
1-SF,100049428,Parkinson Disease,MESH:D010300
1-SF,100049428,Peanut Hypersensitivity,MESH:D021183
1-SF,100049428,Peliosis Hepatis,MESH:D010382
1-SF,100049428,Pericardial Effusion,MESH:D010490
1-SF,100049428,Pigmentation Disorders,MESH:D010859
1-SF,100049428,Pigmentation Disorders,MESH:D010859
1-SF,100049428,Pituitary Diseases,MESH:D010900
1-SF,100049428,Pituitary Neoplasms,MESH:D010911
1-SF,100049428,Placenta Diseases,MESH:D010922
1-SF,100049428,Pneumococcal Infections,MESH:D011008
1-SF,100049428,Pneumonia,MESH:D011014
1-SF,100049428,Poisoning,MESH:D011041
1-SF,100049428,Poisoning,MESH:D011041
1-SF,100049428,Poisoning,MESH:D011041
1-SF,100049428,Polycystic Ovary Syndrome,MESH:D011085
1-SF,100049428,Polyuria,MESH:D011141
1-SF,100049428,Porphyria Cutanea Tarda,MESH:D017119
1-SF,100049428,"Porphyrias, Hepatic",MESH:D017094
1-SF,100049428,Precancerous Conditions,MESH:D011230
1-SF,100049428,Precancerous Conditions,MESH:D011230
1-SF,100049428,Precancerous Conditions,MESH:D011230
1-SF,100049428,Pre-Eclampsia,MESH:D011225
1-SF,100049428,Premature Birth,MESH:D047928
1-SF,100049428,Premature Birth,MESH:D047928
1-SF,100049428,Prenatal Exposure Delayed Effects,MESH:D011297
1-SF,100049428,Prenatal Exposure Delayed Effects,MESH:D011297
1-SF,100049428,Prenatal Exposure Delayed Effects,MESH:D011297
1-SF,100049428,Prenatal Exposure Delayed Effects,MESH:D011297
1-SF,100049428,Prenatal Exposure Delayed Effects,MESH:D011297
1-SF,100049428,Prenatal Exposure Delayed Effects,MESH:D011297
1-SF,100049428,Prenatal Exposure Delayed Effects,MESH:D011297
1-SF,100049428,"o,p'-DDT",MESH:D011297
1-SF,100049428,Prenatal Exposure Delayed Effects,MESH:D011297
1-SF,100049428,Prenatal Injuries,MESH:D049188
1-SF,100049428,Prenatal Injuries,MESH:D049188
1-SF,100049428,Prenatal Injuries,MESH:D049188
1-SF,100049428,Prolactinoma,MESH:D015175
1-SF,100049428,Prolactinoma,MESH:D015175
1-SF,100049428,Prostatic Diseases,MESH:D011469
1-SF,100049428,Prostatic Diseases,MESH:D011469
1-SF,100049428,Prostatic Diseases,MESH:D011469
1-SF,100049428,Prostatic Diseases,MESH:D011469
1-SF,100049428,Prostatic Diseases,MESH:D011469
1-SF,100049428,Prostatic Hyperplasia,MESH:D011470
1-SF,100049428,Prostatic Hyperplasia,MESH:D011470
1-SF,100049428,Prostatic Intraepithelial Neoplasia,MESH:D019048
1-SF,100049428,Prostatic Intraepithelial Neoplasia,MESH:D019048
1-SF,100049428,Prostatic Neoplasms,MESH:D011471
1-SF,100049428,Prostatic Neoplasms,MESH:D011471
1-SF,100049428,Prostatic Neoplasms,MESH:D011471
1-SF,100049428,Prostatic Neoplasms,MESH:D011471
1-SF,100049428,Prostatitis,MESH:D011472
1-SF,100049428,Proteinuria,MESH:D011507
1-SF,100049428,Proteinuria,MESH:D011507
1-SF,100049428,Pruritus,MESH:D011537
1-SF,100049428,Pruritus,MESH:D011537
1-SF,100049428,Psychotic Disorders,MESH:D011618
1-SF,100049428,"Puberty, Delayed",MESH:D011628
1-SF,100049428,"Puberty, Precocious",MESH:D011629
1-SF,100049428,"Puberty, Precocious",MESH:D011629
1-SF,100049428,"Puberty, Precocious",MESH:D011629
1-SF,100049428,"Puberty, Precocious",MESH:D011629
1-SF,100049428,Pulmonary Embolism,MESH:D011655
1-SF,100049428,Pyelonephritis,MESH:D011704
1-SF,100049428,Respiratory System Abnormalities,MESH:D015619
1-SF,100049428,Salivary Gland Diseases,MESH:D012466
1-SF,100049428,Sarcoma,MESH:D012509
1-SF,100049428,Scoliosis,MESH:D012600
1-SF,100049428,Scoliosis,MESH:D012600
1-SF,100049428,Seizures,MESH:D012640
1-SF,100049428,Seizures,MESH:D012640
1-SF,100049428,"o,p'-DDT",MESH:D012640
1-SF,100049428,Sexual and Gender Disorders,MESH:D019968
1-SF,100049428,"Sinus Thrombosis, Intracranial",MESH:D012851
1-SF,100049428,"Sinus Thrombosis, Intracranial",MESH:D012851
1-SF,100049428,Skin Diseases,MESH:D012871
1-SF,100049428,Skin Neoplasms,MESH:D012878
1-SF,100049428,Skin Neoplasms,MESH:D012878
1-SF,100049428,Skin Ulcer,MESH:D012883
1-SF,100049428,Sleep Initiation and Maintenance Disorders,MESH:D007319
1-SF,100049428,Sleep Initiation and Maintenance Disorders,MESH:D007319
1-SF,100049428,Somatosensory Disorders,MESH:D020886
1-SF,100049428,Spermatocele,MESH:D013088
1-SF,100049428,Spinal Curvatures,MESH:D013121
1-SF,100049428,Splenomegaly,MESH:D013163
1-SF,100049428,Splenomegaly,MESH:D013163
1-SF,100049428,Streptococcal Infections,MESH:D013290
1-SF,100049428,Stroke,MESH:D020521
1-SF,100049428,Substance-Related Disorders,MESH:D019966
1-SF,100049428,Substance Withdrawal Syndrome,MESH:D013375
1-SF,100049428,Tachycardia,MESH:D013610
1-SF,100049428,"Tachycardia, Ventricular",MESH:D017180
1-SF,100049428,Taste Disorders,MESH:D013651
1-SF,100049428,Teratogenesis,MESH:D064793
1-SF,100049428,Testicular Diseases,MESH:D013733
1-SF,100049428,Testicular Diseases,MESH:D013733
1-SF,100049428,Tetany,MESH:D013746
1-SF,100049428,Thromboangiitis Obliterans,MESH:D013919
1-SF,100049428,Thromboembolism,MESH:D013923
1-SF,100049428,Thrombophilia,MESH:D019851
1-SF,100049428,Thrombophlebitis,MESH:D013924
1-SF,100049428,Thrombosis,MESH:D013927
1-SF,100049428,Thyroid Diseases,MESH:D013959
1-SF,100049428,Tibial Fractures,MESH:D013978
1-SF,100049428,Torsades de Pointes,MESH:D016171
1-SF,100049428,Tricuspid Atresia,MESH:D018785
1-SF,100049428,Ureteral Obstruction,MESH:D014517
1-SF,100049428,Urethral Stricture,MESH:D014525
1-SF,100049428,Urethral Stricture,MESH:D014525
1-SF,100049428,Urinary Bladder Calculi,MESH:D001744
1-SF,100049428,Urinary Bladder Neoplasms,MESH:D001749
1-SF,100049428,Urinary Bladder Neoplasms,MESH:D001749
1-SF,100049428,Urinary Retention,MESH:D016055
1-SF,100049428,Urination Disorders,MESH:D014555
1-SF,100049428,Urogenital Abnormalities,MESH:D014564
1-SF,100049428,Urogenital Abnormalities,MESH:D014564
1-SF,100049428,Urogenital Abnormalities,MESH:D014564
1-SF,100049428,Urologic Diseases,MESH:D014570
1-SF,100049428,Uterine Cervical Neoplasms,MESH:D002583
1-SF,100049428,Uterine Cervical Neoplasms,MESH:D002583
1-SF,100049428,Uterine Diseases,MESH:D014591
1-SF,100049428,Uterine Hemorrhage,MESH:D014592
1-SF,100049428,Uterine Neoplasms,MESH:D014594
1-SF,100049428,Uterine Neoplasms,MESH:D014594
1-SF,100049428,Uterine Neoplasms,MESH:D014594
1-SF,100049428,Vaginal Diseases,MESH:D014623
1-SF,100049428,Vascular Diseases,MESH:D014652
1-SF,100049428,Vascular Malformations,MESH:D054079
1-SF,100049428,Vascular Malformations,MESH:D054079
1-SF,100049428,"Vasospasm, Intracranial",MESH:D020301
1-SF,100049428,Venous Thromboembolism,MESH:D054556
1-SF,100049428,Venous Thrombosis,MESH:D020246
1-SF,100049428,Ventricular Dysfunction,MESH:D018754
1-SF,100049428,"Ventricular Dysfunction, Left",MESH:D018487
1-SF,100049428,Ventricular Fibrillation,MESH:D014693
1-SF,100049428,Ventricular Fibrillation,MESH:D014693
1-SF,100049428,Vestibular Diseases,MESH:D015837
1-SF,100049428,Vision Disorders,MESH:D014786
1-SF,100049428,Vomiting,MESH:D014839
1-SF,100049428,Wasting Syndrome,MESH:D019282
1-SF,100049428,Weight Gain,MESH:D015430
1-SF,100049428,Weight Gain,MESH:D015430
1-SF,100049428,Weight Gain,MESH:D015430
1-SF,100049428,Weight Gain,MESH:D015430
1-SF,100049428,Weight Gain,MESH:D015430
1-SF,100049428,Weight Gain,MESH:D015430
1-SF,100049428,Weight Loss,MESH:D015431
1-SF,100049428,Weight Loss,MESH:D015431
1-SF,100049428,Weight Loss,MESH:D015431
1-SF,100049428,Weight Loss,MESH:D015431
1-SF,100049428,Xanthomatosis,MESH:D014973
42SP50,397889,Acne Vulgaris,MESH:D000152
42SP50,397889,Adenocarcinoma,MESH:D000230
42SP50,397889,"Adenoma, Liver Cell",MESH:D018248
42SP50,397889,Adrenal Insufficiency,MESH:D000309
42SP50,397889,Adrenocortical Hyperfunction,MESH:D000308
42SP50,397889,Amenorrhea,MESH:D000568
42SP50,397889,"Anemia, Macrocytic",MESH:D000748
42SP50,397889,Angioedema,MESH:D000799
42SP50,397889,Anorexia,MESH:D000855
42SP50,397889,Arterial Occlusive Diseases,MESH:D001157
42SP50,397889,Arteriosclerosis,MESH:D001161
42SP50,397889,"Arthritis, Experimental",MESH:D001169
42SP50,397889,Atrial septal defect 2,MESH:C538263
42SP50,397889,Brain Ischemia,MESH:D002545
42SP50,397889,Breast Diseases,MESH:D001941
42SP50,397889,Breast Neoplasms,MESH:D001943
42SP50,397889,Budd-Chiari Syndrome,MESH:D006502
42SP50,397889,"Carcinoma, Hepatocellular",MESH:D006528
42SP50,397889,Cardiovascular Diseases,MESH:D002318
42SP50,397889,Cerebral Infarction,MESH:D002544
42SP50,397889,Cholestasis,MESH:D002779
42SP50,397889,"Cholestasis, Intrahepatic",MESH:D002780
42SP50,397889,Coronary Occlusion,MESH:D054059
42SP50,397889,Cryptorchidism,MESH:D003456
42SP50,397889,Cystitis,MESH:D003556
42SP50,397889,Depressive Disorder,MESH:D003866
42SP50,397889,Diarrhea,MESH:D003967
42SP50,397889,Disorders of Sex Development,MESH:D012734
42SP50,397889,Dizziness,MESH:D004244
42SP50,397889,Drug-Induced Liver Injury,MESH:D056486
42SP50,397889,Drug-Induced Liver Injury,MESH:D056486
42SP50,397889,Dysmenorrhea,MESH:D004412
42SP50,397889,Dyspepsia,MESH:D004415
42SP50,397889,Ear Neoplasms,MESH:D004428
42SP50,397889,Eating Disorders,MESH:D001068
42SP50,397889,Ebstein Anomaly,MESH:D004437
42SP50,397889,Edema,MESH:D004487
42SP50,397889,"Encephalomyelitis, Autoimmune, Experimental",MESH:D004681
42SP50,397889,Endometrial Neoplasms,MESH:D016889
42SP50,397889,Fatigue,MESH:D005221
42SP50,397889,Fatty Liver,MESH:D005234
42SP50,397889,Feminization,MESH:D005262
42SP50,397889,Folic Acid Deficiency,MESH:D005494
42SP50,397889,Gallbladder Diseases,MESH:D005705
42SP50,397889,Gallbladder Neoplasms,MESH:D005706
42SP50,397889,Gynecomastia,MESH:D006177
42SP50,397889,Headache,MESH:D006261
42SP50,397889,Heart Diseases,MESH:D006331
42SP50,397889,Heart Failure,MESH:D006333
42SP50,397889,"Heart Septal Defects, Ventricular",MESH:D006345
42SP50,397889,Hirsutism,MESH:D006628
42SP50,397889,Hot Flashes,MESH:D019584
42SP50,397889,Hyperplasia,MESH:D006965
42SP50,397889,Hypertension,MESH:D006973
42SP50,397889,"Hypertension, Malignant",MESH:D006974
42SP50,397889,"Hypertension, Renovascular",MESH:D006978
42SP50,397889,Hypertrophy,MESH:D006984
42SP50,397889,"Hypertrophy, Left Ventricular",MESH:D017379
42SP50,397889,Hypocalcemia,MESH:D006996
42SP50,397889,Hypospadias,MESH:D007021
42SP50,397889,"Infertility, Female",MESH:D007247
42SP50,397889,"Infertility, Female",MESH:D007247
42SP50,397889,"Infertility, Male",MESH:D007248
42SP50,397889,Intestinal Neoplasms,MESH:D007414
42SP50,397889,Intracranial Embolism and Thrombosis,MESH:D002542
42SP50,397889,"Jaundice, Obstructive",MESH:D041781
42SP50,397889,Kidney Diseases,MESH:D007674
42SP50,397889,Lactation Disorders,MESH:D007775
42SP50,397889,Liver Neoplasms,MESH:D008113
42SP50,397889,Liver Neoplasms,MESH:D008113
42SP50,397889,"Liver Neoplasms, Experimental",MESH:D008114
42SP50,397889,"Liver Neoplasms, Experimental",MESH:D008114
42SP50,397889,Melanosis,MESH:D008548
42SP50,397889,Mesothelioma,MESH:D008654
42SP50,397889,Metrorrhagia,MESH:D008796
42SP50,397889,Mood Disorders,MESH:D019964
42SP50,397889,Myocardial Ischemia,MESH:D017202
42SP50,397889,Nausea,MESH:D009325
42SP50,397889,Neoplasms,MESH:D009369
42SP50,397889,Pain,MESH:D010146
42SP50,397889,Pancreatic Neoplasms,MESH:D010190
42SP50,397889,Panic Disorder,MESH:D016584
42SP50,397889,Paralysis,MESH:D010243
42SP50,397889,Parkinson Disease,MESH:D010300
42SP50,397889,Polycystic Ovary Syndrome,MESH:D011085
42SP50,397889,Precancerous Conditions,MESH:D011230
42SP50,397889,Precancerous Conditions,MESH:D011230
42SP50,397889,Prenatal Exposure Delayed Effects,MESH:D011297
42SP50,397889,Prolactinoma,MESH:D015175
42SP50,397889,Prostatic Diseases,MESH:D011469
42SP50,397889,Prostatic Hyperplasia,MESH:D011470
42SP50,397889,Prostatic Neoplasms,MESH:D011471
42SP50,397889,Pruritus,MESH:D011537
42SP50,397889,Psychotic Disorders,MESH:D011618
42SP50,397889,Pulmonary Embolism,MESH:D011655
42SP50,397889,Seizures,MESH:D012640
42SP50,397889,Sexual and Gender Disorders,MESH:D019968
42SP50,397889,"Sinus Thrombosis, Intracranial",MESH:D012851
42SP50,397889,Skin Ulcer,MESH:D012883
42SP50,397889,Sleep Initiation and Maintenance Disorders,MESH:D007319
42SP50,397889,Spermatocele,MESH:D013088
42SP50,397889,Stroke,MESH:D020521
42SP50,397889,Substance Withdrawal Syndrome,MESH:D013375
42SP50,397889,Tachycardia,MESH:D013610
42SP50,397889,Taste Disorders,MESH:D013651
42SP50,397889,Tetany,MESH:D013746
42SP50,397889,Thromboangiitis Obliterans,MESH:D013919
42SP50,397889,Thromboembolism,MESH:D013923
42SP50,397889,Thrombophilia,MESH:D019851
42SP50,397889,Thrombophlebitis,MESH:D013924
42SP50,397889,Thrombosis,MESH:D013927
42SP50,397889,Tricuspid Atresia,MESH:D018785
42SP50,397889,Urethral Stricture,MESH:D014525
42SP50,397889,Urinary Bladder Neoplasms,MESH:D001749
42SP50,397889,Urogenital Abnormalities,MESH:D014564
42SP50,397889,Uterine Neoplasms,MESH:D014594
42SP50,397889,Venous Thromboembolism,MESH:D054556
42SP50,397889,Venous Thrombosis,MESH:D020246
42SP50,397889,Ventricular Fibrillation,MESH:D014693
42SP50,397889,Vision Disorders,MESH:D014786
42SP50,397889,Vomiting,MESH:D014839
42SP50,397889,Weight Gain,MESH:D015430
42SP50,397889,Xanthomatosis,MESH:D014973
5430421B17,330593,Aberrant Crypt Foci,MESH:D058739
5430421B17,330593,Acute Kidney Injury,MESH:D058186
5430421B17,330593,Adenocarcinoma,MESH:D000230
5430421B17,330593,Adenocarcinoma,MESH:D000230
5430421B17,330593,Albuminuria,MESH:D000419
5430421B17,330593,Amnesia,MESH:D000647
5430421B17,330593,Angina Pectoris,MESH:D000787
5430421B17,330593,Anoxia,MESH:D000860
5430421B17,330593,Antisocial Personality Disorder,MESH:D000987
5430421B17,330593,Anxiety Disorders,MESH:D001008
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D001014
5430421B17,330593,"Aortic Aneurysm, Abdominal",MESH:D017544
5430421B17,330593,"Arrhythmias, Cardiac",MESH:D001145
5430421B17,330593,Arteriosclerosis,MESH:D001161
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D050197
5430421B17,330593,Atherosclerosis,MESH:D050197
5430421B17,330593,Atherosclerosis,MESH:D050197
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D001284
5430421B17,330593,Atrophy,MESH:D001284
5430421B17,330593,Birth Weight,MESH:D001724
5430421B17,330593,Brain Ischemia,MESH:D002545
5430421B17,330593,Breast Neoplasms,MESH:D001943
5430421B17,330593,Breast Neoplasms,MESH:D001943
5430421B17,330593,Burns,MESH:D002056
5430421B17,330593,Carcinoma,MESH:D002277
5430421B17,330593,Cardiomegaly,MESH:D006332
5430421B17,330593,Cardiovascular Diseases,MESH:D002318
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D002375
5430421B17,330593,Catalepsy,MESH:D002375
5430421B17,330593,Cerebrovascular Disorders,MESH:D002561
5430421B17,330593,"Child Development Disorders, Pervasive",MESH:D002659
5430421B17,330593,Cocaine-Related Disorders,MESH:D019970
5430421B17,330593,Cocaine-Related Disorders,MESH:D019970
5430421B17,330593,Colonic Neoplasms,MESH:D003110
5430421B17,330593,Colorectal Neoplasms,MESH:D015179
5430421B17,330593,Coronary Disease,MESH:D003327
5430421B17,330593,Cryptorchidism,MESH:D003456
5430421B17,330593,Depressive Disorder,MESH:D003866
5430421B17,330593,"Depressive Disorder, Major",MESH:D003865
5430421B17,330593,"Diabetes Mellitus, Experimental",MESH:D003921
5430421B17,330593,"Diabetes Mellitus, Type 2",MESH:D003924
5430421B17,330593,Diabetic Angiopathies,MESH:D003925
5430421B17,330593,Diabetic Neuropathies,MESH:D003929
5430421B17,330593,"Disease Models, Animal",MESH:D004195
5430421B17,330593,"Disease Models, Animal",MESH:D004195
5430421B17,330593,Disorders of Sex Development,MESH:D012734
5430421B17,330593,Drug-Induced Liver Injury,MESH:D056486
5430421B17,330593,"Dyskinesia, Drug-Induced",MESH:D004409
5430421B17,330593,Dyslipidemias,MESH:D050171
5430421B17,330593,Dysthymic Disorder,MESH:D019263
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D004420
5430421B17,330593,Edema,MESH:D004487
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D004715
5430421B17,330593,"Epilepsies, Myoclonic",MESH:D004831
5430421B17,330593,Erectile Dysfunction,MESH:D007172
5430421B17,330593,Fatigue,MESH:D005221
5430421B17,330593,Fatty Liver,MESH:D005234
5430421B17,330593,Fetal Growth Retardation,MESH:D005317
5430421B17,330593,Fetal Nutrition Disorders,MESH:D048070
5430421B17,330593,"Fibromatosis, Aggressive",MESH:D018222
5430421B17,330593,Fibrosis,MESH:D005355
5430421B17,330593,Fibrosis,MESH:D005355
5430421B17,330593,Firesetting Behavior,MESH:D005391
5430421B17,330593,"Genital Diseases, Male",MESH:D005832
5430421B17,330593,Glioblastoma,MESH:D005909
5430421B17,330593,"Glomerulosclerosis, Focal Segmental",MESH:D005923
5430421B17,330593,Glucose Intolerance,MESH:D018149
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D006130
5430421B17,330593,"Heart Defects, Congenital",MESH:D006330
5430421B17,330593,Heart Diseases,MESH:D006331
5430421B17,330593,Heart Failure,MESH:D006333
5430421B17,330593,Hepatomegaly,MESH:D006529
5430421B17,330593,Hirsutism,MESH:D006628
5430421B17,330593,HIV Wasting Syndrome,MESH:D019247
5430421B17,330593,Hot Flashes,MESH:D019584
5430421B17,330593,Hydronephrosis,MESH:D006869
5430421B17,330593,Hyperaldosteronism,MESH:D006929
5430421B17,330593,Hyperalgesia,MESH:D006930
5430421B17,330593,Hyperalgesia,MESH:D006930
5430421B17,330593,Hyperandrogenism,MESH:D017588
5430421B17,330593,Hypercholesterolemia,MESH:D006937
5430421B17,330593,Hyperglycemia,MESH:D006943
5430421B17,330593,Hyperinsulinism,MESH:D006946
5430421B17,330593,Hyperkinesis,MESH:D006948
5430421B17,330593,Hyperlipidemias,MESH:D006949
5430421B17,330593,Hyperphagia,MESH:D006963
5430421B17,330593,Hypertension,MESH:D006973
5430421B17,330593,Hypertension,MESH:D006973
5430421B17,330593,Hypertriglyceridemia,MESH:D015228
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D006984
5430421B17,330593,Hypertrophy,MESH:D006984
5430421B17,330593,Hypertrophy,MESH:D006984
5430421B17,330593,Hypoglycemia,MESH:D007003
5430421B17,330593,Hypogonadism,MESH:D007006
5430421B17,330593,Hypogonadism,MESH:D007006
5430421B17,330593,Hypopituitarism,MESH:D007018
5430421B17,330593,Hypospadias,MESH:D007021
5430421B17,330593,Hypotension,MESH:D007022
5430421B17,330593,Impulse Control Disorders,MESH:D007174
5430421B17,330593,"Infertility, Male",MESH:D007248
5430421B17,330593,"Infertility, Male",MESH:D007248
5430421B17,330593,Inflammation,MESH:D007249
5430421B17,330593,Insulin Resistance,MESH:D007333
5430421B17,330593,Insulin Resistance,MESH:D007333
5430421B17,330593,Intestinal Neoplasms,MESH:D007414
5430421B17,330593,Kidney Neoplasms,MESH:D007680
5430421B17,330593,Klinefelter Syndrome,MESH:D007713
5430421B17,330593,Learning Disorders,MESH:D007859
5430421B17,330593,Leydig Cell Tumor,MESH:D007984
5430421B17,330593,Lithiasis,MESH:D020347
5430421B17,330593,Liver Cirrhosis,MESH:D008103
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D008107
5430421B17,330593,Liver Neoplasms,MESH:D008113
5430421B17,330593,Lymphatic Diseases,MESH:D008206
5430421B17,330593,"Lymphoma, Non-Hodgkin",MESH:D008228
5430421B17,330593,Malaria,MESH:D008288
5430421B17,330593,"Mammary Neoplasms, Animal",MESH:D015674
5430421B17,330593,"Mammary Neoplasms, Animal",MESH:D015674
5430421B17,330593,"Mammary Neoplasms, Experimental",MESH:D008325
5430421B17,330593,"Mammary Neoplasms, Experimental",MESH:D008325
5430421B17,330593,"Melanoma, Experimental",MESH:D008546
5430421B17,330593,Memory Disorders,MESH:D008569
5430421B17,330593,Mental Disorders,MESH:D001523
5430421B17,330593,Metabolic Syndrome X,MESH:D024821
5430421B17,330593,Muscular Atrophy,MESH:D009133
5430421B17,330593,Myocardial Ischemia,MESH:D017202
5430421B17,330593,Myocarditis,MESH:D009205
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D009336
5430421B17,330593,Necrosis,MESH:D009336
5430421B17,330593,Neoplasm Metastasis,MESH:D009362
5430421B17,330593,Neoplasms,MESH:D009369
5430421B17,330593,"Nephritis, Interstitial",MESH:D009395
5430421B17,330593,Nerve Degeneration,MESH:D009410
5430421B17,330593,Nervous System Diseases,MESH:D009422
5430421B17,330593,Neurotoxicity Syndromes,MESH:D020258
5430421B17,330593,Non-alcoholic Fatty Liver Disease,MESH:D065626
5430421B17,330593,Non-alcoholic Fatty Liver Disease,MESH:D065626
5430421B17,330593,Obesity,MESH:D009765
5430421B17,330593,Pain,MESH:D010146
5430421B17,330593,Pancreatic Diseases,MESH:D010182
5430421B17,330593,Pancreatic Neoplasms,MESH:D010190
5430421B17,330593,Parkinson Disease,MESH:D010300
5430421B17,330593,"Plaque, Atherosclerotic",MESH:D058226
5430421B17,330593,"3,4,3',4'-tetrachlorobiphenyl",MESH:D011041
5430421B17,330593,Polycystic Ovary Syndrome,MESH:D011085
5430421B17,330593,Polycythemia,MESH:D011086
5430421B17,330593,Prenatal Exposure Delayed Effects,MESH:D011297
